,"ON and
OFF inputs_x","ON and
OFF inputs_y","ON input
only_x","ON input
only_y"
2375,0.8839999999999999,-0.1532368186739571,0.8839999999999999,0.07581202395231318
2376,0.8859999999999997,-0.1545850095599591,0.8859999999999997,0.07456204275506069
2377,0.8880000000000003,-0.1559173175646955,0.8880000000000003,0.07332808474702499
2378,0.8900000000000001,-0.15723387001636002,0.8900000000000001,0.07210995389945662
2379,0.8919999999999999,-0.15853479212801946,0.8919999999999999,0.07090745637424968
2380,0.8939999999999997,-0.15982020699761176,0.8939999999999997,0.0697204005239439
2381,0.8960000000000004,-0.16109023560794683,0.8960000000000004,0.06854859689172363
2382,0.8980000000000001,-0.16234499682670445,0.8980000000000001,0.06739185821141995
2383,0.8999999999999999,-0.16358460740643765,0.8999999999999999,0.06624999940750746
2384,0.9019999999999997,-0.1648091819845704,0.9019999999999997,0.06512283759510647
2385,0.9040000000000004,-0.16601883308339865,0.9040000000000004,0.06401019207998189
2386,0.9060000000000001,-0.16721367111008842,0.9060000000000001,0.06291188435854528
2387,0.9079999999999999,-0.16839380435667872,0.9079999999999999,0.06182773811785183
2388,0.9099999999999997,-0.16955933900007963,0.9099999999999997,0.06075757923560236
2389,0.9120000000000004,-0.1707104064886611,0.9120000000000004,0.059701235780142387
2390,0.9140000000000001,-0.17184723003371877,0.9140000000000001,0.05865853801046392
2391,0.9159999999999999,-0.17296998903285468,0.9159999999999999,0.05762931837620275
2392,0.9179999999999997,-0.1740788558947788,0.9179999999999997,0.05661341151764021
2393,0.9200000000000004,-0.17517400107506634,0.9200000000000004,0.05561065426570239
2394,0.9220000000000002,-0.17625559307615565,0.9220000000000002,0.054620885641961804
2395,0.9239999999999999,-0.17732379844735133,0.9239999999999999,0.05364394685863479
2396,0.9259999999999997,-0.17837878178482203,0.9259999999999997,0.05267968131858324
2397,0.9280000000000004,-0.1794207057316017,0.9280000000000004,0.051727934615313796
2398,0.9300000000000002,-0.1804497309775875,0.9300000000000002,0.05078855453297947
2399,0.9319999999999999,-0.1814660162595427,0.9319999999999999,0.04986139104637717
2400,0.9339999999999997,-0.18246971836109474,0.9339999999999997,0.048946296320949316
2401,0.9360000000000004,-0.18346099211273625,0.9360000000000004,0.04804312471278312
2402,0.9380000000000002,-0.18443999039182316,0.9380000000000002,0.047151732768612106
2403,0.94,-0.18540686412257745,0.94,0.04627197922581371
2404,0.9419999999999997,-0.18636176227608536,0.9419999999999997,0.045403725012410946
2405,0.9440000000000004,-0.18730483187029817,0.9440000000000004,0.04454683324707154
2406,0.9460000000000002,-0.18823621797003065,0.9460000000000002,0.0437011692391095
2407,0.948,-0.18915606368696347,0.948,0.0428666004884829
2408,0.9499999999999997,-0.19006451017964157,0.9499999999999997,0.04204299668579522
2409,0.9520000000000004,-0.19096169665347498,0.9520000000000004,0.041230229712294786
2410,0.9540000000000002,-0.19184776036073725,0.9540000000000002,0.04042817363987613
2411,0.956,-0.19272283660056774,0.956,0.03963670473107781
2412,0.9579999999999997,-0.1935870587189702,0.9579999999999997,0.03885570143908391
2413,0.9600000000000004,-0.1944405581088133,0.9600000000000004,0.038085044407723305
2414,0.9620000000000002,-0.1952834642098294,0.9620000000000002,0.037324616471471
2415,0.964,-0.19611590450861657,0.964,0.03657430265544615
2416,0.9659999999999997,-0.1969380045386373,0.9659999999999997,0.035833990175413395
2417,0.9680000000000004,-0.197749887880219,0.9680000000000004,0.035103568437782104
2418,0.9700000000000002,-0.19855167616055275,0.9700000000000002,0.034382929039607865
2419,0.972,-0.1993434890536954,0.972,0.03367196576859032
2420,0.9739999999999998,-0.2001254442805681,0.9739999999999998,0.032970574603074676
2421,0.9760000000000004,-0.2008976576089571,0.9760000000000004,0.032278653712050874
2422,0.9780000000000002,-0.20166024285351214,0.9780000000000002,0.03159610345515499
2423,0.98,-0.20241331187574885,0.98,0.030922826382667253
2424,0.9819999999999998,-0.2031569745840471,0.9819999999999998,0.03025872723551338
2425,0.9840000000000004,-0.20389133893365186,0.9840000000000004,0.029603712945263885
2426,0.9860000000000002,-0.20461651092667166,0.9860000000000002,0.02895769263413535
2427,0.988,-0.2053325946120808,0.988,0.028320577614988567
2428,0.9899999999999998,-0.20603969208571796,0.9899999999999998,0.027692281391329752
2429,0.9920000000000004,-0.20673790349028673,0.9920000000000004,0.02707271965731007
2430,0.9940000000000002,-0.20742732701535452,0.9940000000000002,0.026461810297726512
2431,0.996,-0.20810805889735431,0.996,0.02585947338802047
2432,0.9979999999999998,-0.20878019341958348,0.9979999999999998,0.02526563119427873
2433,0.9999999999999996,-0.20944382291220412,0.9999999999999996,0.02468010891982843
2434,1.0020000000000002,-0.2100990377522432,1.0020000000000002,0.0241025121440389
2435,1.004,-0.21074592636359163,1.004,0.02353272382022329
2436,1.0059999999999998,-0.2113845752170058,1.0059999999999998,0.0229706496982807
2437,1.0079999999999996,-0.21201506883010646,1.0079999999999996,0.022416196311821318
2438,1.0100000000000002,-0.2126374897673794,1.0100000000000002,0.02186927097816595
2439,1.012,-0.21325191864017423,1.012,0.021329781798346967
2440,1.0139999999999998,-0.21385843410670607,1.0139999999999998,0.02079763765710687
2441,1.0159999999999996,-0.2144571128720545,1.0159999999999996,0.020272748222899244
2442,1.0180000000000002,-0.21504802968816392,1.0180000000000002,0.019755023947888292
2443,1.02,-0.21563125735384275,1.02,0.01924437606794976
2444,1.0219999999999998,-0.21620686671476488,1.0219999999999998,0.01874071660266955
2445,1.0239999999999996,-0.21677492666346848,1.0239999999999996,0.01824395835534464
2446,1.0260000000000002,-0.21733550413935687,1.0260000000000002,0.017754014912982636
2447,1.028,-0.2178886641286971,1.028,0.017270800646302653
2448,1.0299999999999998,-0.2184344696646218,1.0299999999999998,0.016794230709733998
2449,1.0319999999999996,-0.21897298182712793,1.0319999999999996,0.01632422104141704
2450,1.0340000000000003,-0.21950425974307747,1.0340000000000003,0.015860688363202792
2451,1.036,-0.2200283605861963,1.036,0.015403550180653739
2452,1.0379999999999998,-0.22054533957707573,1.0379999999999998,0.014952724783042583
2453,1.0399999999999996,-0.2210552499831715,1.0399999999999996,0.014508131243353092
2454,1.0420000000000003,-0.22155814311880423,1.0420000000000003,0.014069689418279688
2455,1.044,-0.22205406834515862,1.044,0.013637319948228211
2456,1.0459999999999998,-0.22254307307028473,1.0459999999999998,0.013210944257314783
2457,1.0479999999999996,-0.22302520274909698,1.0479999999999996,0.012790484553366555
2458,1.0500000000000003,-0.2235005008833748,1.0500000000000003,0.01237586382792135
2459,1.052,-0.22396900902176156,1.052,0.011967005856228386
2460,1.0539999999999998,-0.22443084509721384,1.0539999999999998,0.01156383519724718
2461,1.0559999999999996,-0.22488646928811057,1.0559999999999996,0.01116627719364828
2462,1.0580000000000003,-0.22533601396043387,1.0580000000000003,0.01077425797181291
2463,1.06,-0.22577955381451464,1.06,0.010387704441833666
2464,1.0619999999999998,-0.2262171628787437,1.0619999999999998,0.010006544297513463
2465,1.0639999999999996,-0.22664891450957086,1.0639999999999996,0.00963070601636624
2466,1.0660000000000003,-0.22707488139150553,1.0660000000000003,0.009260118859616622
2467,1.068,-0.22749513553711573,1.068,0.008894712872200582
2468,1.0699999999999998,-0.2279097482870293,1.0699999999999998,0.00853441888276443
2469,1.0719999999999996,-0.22831879030993335,1.0719999999999996,0.008179168503665506
2470,1.0740000000000003,-0.2287223316025742,1.0740000000000003,0.007828894130971834
2471,1.076,-0.22912044148975716,1.076,0.007483528944462751
2472,1.0779999999999998,-0.22951318862434714,1.0779999999999998,0.0071430069076279905
2473,1.0799999999999996,-0.22990064098726828,1.0799999999999996,0.00680726276766826
2474,1.0820000000000003,-0.23028286588750413,1.0820000000000003,0.006476232055495003
2475,1.084,-0.23065992996209703,1.084,0.006149851085730924
2476,1.0859999999999999,-0.23103189917614908,1.0859999999999999,0.005828056956709144
2477,1.0879999999999996,-0.2313988388228215,1.0879999999999996,0.005510787550473795
2478,1.0900000000000003,-0.231760813523335,1.0900000000000003,0.005197981532779686
2479,1.092,-0.23211788722696897,1.092,0.004889578353092925
2480,1.0939999999999999,-0.2324701232110627,1.0939999999999999,0.004585518244590029
2481,1.0959999999999996,-0.2328175840810145,1.0959999999999996,0.004285742224158506
2482,1.0980000000000003,-0.23316033177028214,1.0980000000000003,0.003990192092396573
2483,1.1,-0.23349842754038225,1.1,0.003698810433613718
2484,1.1019999999999999,-0.23383193198089114,1.1019999999999999,0.003411540615829857
2485,1.1039999999999996,-0.23416090500944425,1.1039999999999996,0.003128326790775883
2486,1.1060000000000003,-0.2344854058717365,1.1060000000000003,0.0028491138938934388
2487,1.108,-0.23480549314152163,1.108,0.00257384764433536
2488,1.1099999999999999,-0.23512122472061303,1.1099999999999999,0.002302474544964968
2489,1.1119999999999997,-0.23543265783888334,1.1119999999999997,0.0020349418823565543
2490,1.1140000000000003,-0.23573984905426454,1.1140000000000003,0.0017711977267951644
2491,1.116,-0.23604285425274749,1.116,0.0015111909322770012
2492,1.1179999999999999,-0.2363417286483827,1.1179999999999999,0.001254871136508802
2493,1.1199999999999997,-0.23663652678327995,1.1199999999999997,0.0010021887609082403
2494,1.1220000000000003,-0.2369273025276083,1.1220000000000003,0.0007530950106037528
2495,1.124,-0.23721410907959575,1.124,0.000507541874434924
2496,1.126,-0.23749699896552998,1.126,0.00026548212495190737
2497,1.1279999999999997,-0.23777602403975778,1.1279999999999997,2.686931841575091e-05
2498,1.1300000000000003,-0.2380512354846854,1.1300000000000003,-0.0002083422052017031
2499,1.1320000000000001,-0.23832268381077795,1.1320000000000001,-0.0004401973222174817
2500,1.134,-0.23859041885656024,1.134,-0.0006687401252380674
2501,1.1359999999999997,-0.23885448978861615,1.1359999999999997,-0.0008940139231589685
2502,1.1380000000000003,-0.23911494510158907,1.1380000000000003,-0.0011160612411649819
2503,1.1400000000000001,-0.2393718326181812,1.1400000000000001,-0.0013349238207297429
2504,1.142,-0.23962519948915448,1.142,-0.0015506426196163423
2505,1.1439999999999997,-0.23987509219332995,1.1439999999999997,-0.001763257811876879
2506,1.1460000000000004,-0.24012155653758804,1.1460000000000004,-0.001972808787852779
2507,1.1480000000000001,-0.24036463765686816,1.1480000000000001,-0.0021793341541742686
2508,1.15,-0.24060438001416928,1.15,-0.0023828717337610467
2509,1.1519999999999997,-0.24084082740054963,1.1519999999999997,-0.002583458565821848
2510,1.1540000000000004,-0.2410740229351267,1.1540000000000004,-0.0027811309058546584
2511,1.1560000000000001,-0.24130400906507704,1.1560000000000001,-0.0029759242256463467
2512,1.158,-0.24153082756563676,1.158,-0.0031679089183577033
2513,1.1599999999999997,-0.2417545195401012,1.1599999999999997,-0.0033572280865777184
2514,1.1620000000000004,-0.24197512541982494,1.1620000000000004,-0.003543919197518561
2515,1.1640000000000001,-0.2421926849642217,1.1640000000000001,-0.003728011521139584
2516,1.166,-0.24240723726076466,1.166,-0.003909534166004203
2517,1.1679999999999997,-0.24261882072498625,1.1679999999999997,-0.004088516079279562
2518,1.1700000000000004,-0.24282747310047825,1.1700000000000004,-0.004264986046736696
2519,1.1720000000000002,-0.24303323145889147,1.1720000000000002,-0.004438972692750222
2520,1.174,-0.2432361321999362,1.174,-0.004610504480298801
2521,1.1759999999999997,-0.243436211051382,1.1759999999999997,-0.004779609710964831
2522,1.1780000000000004,-0.24363350306905773,1.1780000000000004,-0.004946316524934594
2523,1.1800000000000002,-0.24382804263685134,1.1800000000000002,-0.0051106529009979675
2524,1.182,-0.24401986346671029,1.182,-0.005272646656548859
2525,1.1839999999999997,-0.24420899859864115,1.1839999999999997,-0.0054323254475849205
2526,1.1860000000000004,-0.24439548040071002,1.1860000000000004,-0.005589716768707682
2527,1.1880000000000002,-0.24457934056904188,1.1880000000000002,-0.005744847953122282
2528,1.19,-0.2447606101278213,1.19,-0.005897746172637875
2529,1.1919999999999997,-0.24493931942929206,1.1919999999999997,-0.006048438437667366
2530,1.1940000000000004,-0.2451154981537573,1.1940000000000004,-0.006196951597227531
2531,1.1960000000000002,-0.24528917530957914,1.1960000000000002,-0.00634331233893877
2532,1.198,-0.2454603792331793,1.198,-0.006487547189025488
2533,1.1999999999999997,-0.24562913758903862,1.1999999999999997,-0.006629682512315839
2534,1.2020000000000004,-0.24579547736969737,1.2020000000000004,-0.006769744512241848
2535,1.2040000000000002,-0.24595942489575484,1.2040000000000002,-0.006907759230839175
2536,1.206,-0.24612100581586982,1.206,-0.007043752548747475
2537,1.2079999999999997,-0.2462802451067603,1.2079999999999997,-0.007177750185210151
2538,1.2100000000000004,-0.24643716707320362,1.2100000000000004,-0.007309777698074482
2539,1.2120000000000002,-0.24659179534803624,1.2120000000000002,-0.0074398604837913815
2540,1.214,-0.24674415289215404,1.214,-0.007568023777415753
2541,1.2159999999999997,-0.24689426199451212,1.2159999999999997,-0.007694292652606258
2542,1.2180000000000004,-0.24704214427212498,1.2180000000000004,-0.007818692021625419
2543,1.2200000000000002,-0.24718782067006617,1.2200000000000002,-0.007941246635339409
2544,1.222,-0.24733131146146867,1.222,-0.008061981083218383
2545,1.2239999999999998,-0.24747263624752475,1.2239999999999998,-0.008180919793336253
2546,1.2260000000000004,-0.24761186788414083,1.2260000000000004,-0.008298087032370786
2547,1.2280000000000002,-0.24774924882453297,1.2280000000000002,-0.008413506905603423
2548,1.23,-0.24788482044436047,1.23,-0.00852720335691956
2549,1.2319999999999998,-0.2480185992916022,1.2319999999999998,-0.008639200168808363
2550,1.2340000000000004,-0.24815060186963975,1.2340000000000004,-0.008749520962362853
2551,1.2360000000000002,-0.2482808446372573,1.2360000000000002,-0.008858189197279723
2552,1.238,-0.24840934400864192,1.238,-0.008965228171859622
2553,1.2399999999999998,-0.24853611635338338,1.2399999999999998,-0.009070661023006965
2554,1.2420000000000004,-0.2486611779964741,1.2420000000000004,-0.009174510726230024
2555,1.2440000000000002,-0.24878454521830917,1.2440000000000002,-0.009276800095640752
2556,1.246,-0.2489062342546865,1.246,-0.009377551783955045
2557,1.2479999999999998,-0.24902626129680672,1.2479999999999998,-0.009476788282492571
2558,1.2500000000000004,-0.2491446424912731,1.2500000000000004,-0.009574531921176847
2559,1.2520000000000002,-0.24926139394009164,1.2520000000000002,-0.00967080486853509
2560,1.254,-0.2493765317006711,1.254,-0.009765629131698443
2561,1.2559999999999998,-0.2494900717858229,1.2559999999999998,-0.009859026556401826
2562,1.2579999999999996,-0.24960203016376123,1.2579999999999996,-0.009951018826983968
2563,1.2600000000000002,-0.24971242275810304,1.2600000000000002,-0.01004162746638746
2564,1.262,-0.2498212654478678,1.262,-0.010130873836158575
2565,1.2639999999999998,-0.24992857406747793,1.2639999999999998,-0.010218779136447526
2566,1.2659999999999996,-0.2500343644067584,1.2659999999999996,-0.010305364406008297
2567,1.2680000000000002,-0.250138652210937,1.2680000000000002,-0.01039065052219872
2568,1.27,-0.25024145318064417,1.27,-0.010474658200980338
2569,1.2719999999999998,-0.2503427829719131,1.2719999999999998,-0.010557407996918601
2570,1.2739999999999996,-0.2504426571961797,1.2739999999999996,-0.010638920303182751
2571,1.2760000000000002,-0.2505410914202826,1.2760000000000002,-0.010719215351545873
2572,1.278,-0.250638101166463,1.278,-0.01079831321238476
2573,1.2799999999999998,-0.2507337019123651,1.2799999999999998,-0.01087623379468012
2574,1.2819999999999996,-0.2508279090910356,1.2819999999999996,-0.01095299684601644
2575,1.2840000000000003,-0.25092073809092397,1.2840000000000003,-0.011028621952582064
2576,1.286,-0.2510122042558824,1.286,-0.011103128539169022
2577,1.2879999999999998,-0.2511023228851658,1.2879999999999998,-0.011176535869173297
2578,1.2899999999999996,-0.25119110923343185,1.2899999999999996,-0.01124886304459461
2579,1.2920000000000003,-0.2512785785107408,1.2920000000000003,-0.01132012900603656
2580,1.294,-0.2513647458825558,1.294,-0.011390352532706443
2581,1.2959999999999998,-0.25144962646974256,1.2959999999999998,-0.011459552242415473
2582,1.2979999999999996,-0.25153323534856953,1.2979999999999996,-0.011527746591578644
2583,1.3000000000000003,-0.25161558755070806,1.3000000000000003,-0.011594953875214788
2584,1.302,-0.2516966980632319,1.302,-0.011661192226946468
2585,1.3039999999999998,-0.25177658182861784,1.3039999999999998,-0.011726479619000143
2586,1.3059999999999996,-0.2518552537447451,1.3059999999999996,-0.01179083386220606
2587,1.3080000000000003,-0.25193272866489586,1.3080000000000003,-0.011854272605998308
2588,1.31,-0.25200902139775483,1.31,-0.011916813338414694
2589,1.3119999999999998,-0.25208414670740953,1.3119999999999998,-0.011978473386096939
2590,1.3139999999999996,-0.25215811931335025,1.3139999999999996,-0.012039269914290534
2591,1.3160000000000003,-0.2522309538904698,1.3160000000000003,-0.012099219926844818
2592,1.318,-0.2523026650690639,1.318,-0.012158340266212861
2593,1.3199999999999998,-0.2523732674348309,1.3199999999999998,-0.012216647613451625
2594,1.3219999999999996,-0.25244277552887195,1.3219999999999996,-0.012274158006859775
2595,1.3240000000000003,-0.25251120384769077,1.3240000000000003,-0.012330862832849105
2596,1.326,-0.25257856684319385,1.326,-0.0123867590715559
2597,1.3279999999999998,-0.25264487892269044,1.3279999999999998,-0.012441855712826006
2598,1.3299999999999996,-0.25271015444889255,1.3299999999999996,-0.012496161705887564
2599,1.3320000000000003,-0.25277440773991483,1.3320000000000003,-0.012549685959351065
2600,1.334,-0.2528376530692746,1.334,-0.01260243734120925
2601,1.3359999999999999,-0.25289990466589196,1.3359999999999999,-0.012654424678837248
2602,1.3379999999999996,-0.2529611767140898,1.3379999999999996,-0.012705656758992497
2603,1.3400000000000003,-0.2530214833535936,1.3400000000000003,-0.01275614232781477
2604,1.342,-0.2530808386795315,1.342,-0.012805890090826099
2605,1.3439999999999999,-0.2531392567424346,1.3439999999999999,-0.012854908712930907
2606,1.3459999999999996,-0.25319675154823656,1.3459999999999996,-0.012903206818415914
2607,1.3480000000000003,-0.25325333705827374,1.3480000000000003,-0.012950792990950184
2608,1.35,-0.2533090271892852,1.35,-0.012997675773585043
2609,1.3519999999999999,-0.2533638358134128,1.3519999999999999,-0.013043863668754199
2610,1.3539999999999996,-0.25341777675820115,1.3539999999999996,-0.013089365138273662
2611,1.3560000000000003,-0.2534708638065974,1.3560000000000003,-0.013134188603341783
2612,1.358,-0.2535231106969516,1.358,-0.01317834244453918
2613,1.3599999999999999,-0.25357453112301637,1.3599999999999999,-0.013221835001828849
2614,1.3619999999999997,-0.25362513873394715,1.3619999999999997,-0.013264674574556089
2615,1.3640000000000003,-0.25367494713430205,1.3640000000000003,-0.013306869421448542
2616,1.366,-0.25372396988404194,1.366,-0.013348427760616111
2617,1.3679999999999999,-0.2537722204985303,1.3679999999999999,-0.013389357769551087
2618,1.3699999999999997,-0.25381971244853346,1.3699999999999997,-0.013429667585128053
2619,1.3720000000000003,-0.25386645916022044,1.3720000000000003,-0.01346936530360394
2620,1.374,-0.2539124740151628,1.374,-0.013508458980617945
2621,1.376,-0.25395777035033507,1.376,-0.013546956631191641
2622,1.3779999999999997,-0.2540023614581144,1.3779999999999997,-0.013584866229728907
2623,1.3800000000000003,-0.25404626058628055,1.3800000000000003,-0.01362219571001596
2624,1.3820000000000001,-0.2540894809380161,1.3820000000000001,-0.013658952965221287
2625,1.384,-0.25413203567190634,1.384,-0.013695145847895749
2626,1.3859999999999997,-0.2541739379019393,1.3859999999999997,-0.013730782169972516
2627,1.3880000000000003,-0.25421520069750575,1.3880000000000003,-0.013765869702767091
2628,1.3900000000000001,-0.25425583708339894,1.3900000000000001,-0.013800416176977252
2629,1.392,-0.2542958600398152,1.392,-0.013834429282683152
2630,1.3939999999999997,-0.2543352825023532,1.3939999999999997,-0.013867916669347245
2631,1.3960000000000004,-0.2543741173620147,1.3960000000000004,-0.013900885945814324
2632,1.3980000000000001,-0.25441237746520395,1.3980000000000001,-0.01393334468031146
2633,1.4,-0.25445007561372784,1.4,-0.013965300400448091
2634,1.4019999999999997,-0.2544872245647962,1.4019999999999997,-0.013996760593215963
2635,1.4040000000000004,-0.2545238370310215,1.4040000000000004,-0.014027732704989155
2636,1.4060000000000001,-0.2545599256804188,1.4060000000000001,-0.014058224141524031
2637,1.408,-0.25459550313640605,1.408,-0.014088242267959315
2638,1.4099999999999997,-0.25463058197780375,1.4099999999999997,-0.014117794408816043
2639,1.4120000000000004,-0.2546651747388353,1.4120000000000004,-0.014146887847997584
2640,1.4140000000000001,-0.2546992939091267,1.4140000000000001,-0.01417552982878959
2641,1.416,-0.2547329519337067,1.416,-0.014203727553860075
2642,1.4179999999999997,-0.25476616121300666,1.4179999999999997,-0.014231488185259364
2643,1.4200000000000004,-0.25479893410286086,1.4200000000000004,-0.014258818844420115
2644,1.4220000000000002,-0.25483128291450613,1.4220000000000002,-0.014285726612157268
2645,1.424,-0.2548632199145821,1.424,-0.014312218528668128
2646,1.4259999999999997,-0.25489475732513106,1.4259999999999997,-0.014338301593532308
2647,1.4280000000000004,-0.25492590732359804,1.4280000000000004,-0.014363982765711754
2648,1.4300000000000002,-0.25495668204283084,1.4300000000000002,-0.014389268963550698
2649,1.432,-0.25498709357107985,1.432,-0.014414167064775732
2650,1.4339999999999997,-0.2550171539519983,1.4339999999999997,-0.014438683906495761
2651,1.4360000000000004,-0.2550468751846421,1.4360000000000004,-0.014462826285202013
2652,1.4380000000000002,-0.2550762692234698,1.4380000000000002,-0.014486600956768018
2653,1.44,-0.2551053563256629,1.44,-0.014510014636449653
2654,1.4419999999999997,-0.2551341524846658,1.4419999999999997,-0.014533073998885109
2655,1.4440000000000004,-0.2551626564625143,1.4440000000000004,-0.014555785678094908
2656,1.4460000000000002,-0.25519086696709375,1.4460000000000002,-0.014578156267481868
2657,1.448,-0.25521878277456117,1.448,-0.014600192319831156
2658,1.4499999999999997,-0.25524640272934523,1.4499999999999997,-0.014621900347310248
2659,1.4520000000000004,-0.25527372574414625,1.4520000000000004,-0.01464328682146896
2660,1.4540000000000002,-0.2553007507999362,1.4540000000000002,-0.014664358173239396
2661,1.456,-0.2553274769459587,1.456,-0.014685120792936011
2662,1.4579999999999997,-0.255353903299729,1.4579999999999997,-0.014705581030255576
2663,1.4600000000000004,-0.2553800290470342,1.4600000000000004,-0.01472574519427719
2664,1.4620000000000002,-0.2554058534419328,1.4620000000000002,-0.01474561955346225
2665,1.464,-0.255431375806755,1.464,-0.014765210335654498
2666,1.4659999999999997,-0.25545659553210287,1.4659999999999997,-0.014784523728079995
2667,1.4680000000000004,-0.25548151207684994,1.4680000000000004,-0.014803565877347127
2668,1.4700000000000002,-0.25550612496814146,1.4700000000000002,-0.014822342889446581
2669,1.472,-0.25553043380139434,1.472,-0.014840860829751393
2670,1.4739999999999998,-0.25555443824029705,1.4739999999999998,-0.014859125723016908
2671,1.4760000000000004,-0.25557813801681,1.4760000000000004,-0.014877143412028048
2672,1.4780000000000002,-0.2556015329311649,1.4780000000000002,-0.014894917099665997
2673,1.48,-0.2556246228518653,1.48,-0.014912448519153335
2674,1.4819999999999998,-0.2556474077156865,1.4819999999999998,-0.014929739528888254
2675,1.4840000000000004,-0.2556698875276753,1.4840000000000004,-0.014946791995421125
2676,1.4860000000000002,-0.25569206236115016,1.4860000000000002,-0.01496360779345447
2677,1.488,-0.2557139323577013,1.488,-0.014980188805843012
2678,1.4899999999999998,-0.25573549772719056,1.4899999999999998,-0.01499653692359363
2679,1.4920000000000004,-0.2557567587477514,1.4920000000000004,-0.015012654045865392
2680,1.4940000000000002,-0.25577771576578895,1.4940000000000002,-0.01502854207996951
2681,1.496,-0.25579836919598004,1.496,-0.015044202941369399
2682,1.4979999999999998,-0.25581871952127316,1.4979999999999998,-0.015059638553680631
2683,1.5000000000000004,-0.25583876729288835,1.5000000000000004,-0.015074850848670964
2684,1.5020000000000002,-0.2558585131303175,1.5020000000000002,-0.015089841766260307
2685,1.504,-0.25587795772132393,1.504,-0.015104613254520761
2686,1.5059999999999998,-0.2558971018219428,1.5059999999999998,-0.015119167269676595
2687,1.5080000000000005,-0.25591594625648084,1.5080000000000005,-0.015133505776104256
2688,1.5100000000000002,-0.2559344919175165,1.5100000000000002,-0.015147630746332347
2689,1.512,-0.25595273976589983,1.512,-0.01516154416104166
2690,1.5139999999999998,-0.2559706908307525,1.5139999999999998,-0.015175248009065157
2691,1.5159999999999996,-0.25598834620946803,1.5159999999999996,-0.01518874428738797
2692,1.5180000000000002,-0.25600570706771136,1.5180000000000002,-0.015202035001147415
2693,1.52,-0.25602277463941925,1.52,-0.015215122163632954
2694,1.5219999999999998,-0.2560395502268,1.5219999999999998,-0.01522800779628625
2695,1.5239999999999996,-0.25605603520033365,1.5239999999999996,-0.01524069392870113
2696,1.5260000000000002,-0.2560722309987719,1.5260000000000002,-0.015253182598623592
2697,1.528,-0.25608813912913814,1.528,-0.015265475851951801
2698,1.5299999999999998,-0.2561037611667273,1.5299999999999998,-0.015277575742736109
2699,1.5319999999999996,-0.25611909875510597,1.5319999999999996,-0.01528948433317903
2700,1.5340000000000003,-0.2561341536061126,1.5340000000000003,-0.015301203693635261
2701,1.536,-0.25614892749985707,1.536,-0.015312735902611656
2702,1.5379999999999998,-0.25616342228472105,1.5379999999999998,-0.015324083046767259
2703,1.5399999999999996,-0.2561776398773578,1.5399999999999996,-0.015335247220913275
2704,1.5420000000000003,-0.2561915822626923,1.5420000000000003,-0.015346230528013097
2705,1.544,-0.25620525149392115,1.544,-0.01535703507918227
2706,1.5459999999999998,-0.25621864969251257,1.5459999999999998,-0.015367662993688526
2707,1.5479999999999996,-0.25623177904820654,1.5479999999999996,-0.015378116398951768
2708,1.5500000000000003,-0.25624464181901463,1.5500000000000003,-0.015388397430544078
2709,1.552,-0.25625724033122,1.552,-0.015398508232189691
2710,1.5539999999999998,-0.25626957697937763,1.5539999999999998,-0.015408450955765035
2711,1.5559999999999996,-0.2562816542263141,1.5559999999999996,-0.015418227761298706
2712,1.5580000000000003,-0.2562934746031275,1.5580000000000003,-0.015427840816971471
2713,1.56,-0.25630504070918786,1.56,-0.015437292299116267
2714,1.5619999999999998,-0.2563163552121366,1.5619999999999998,-0.015446584392218209
2715,1.5639999999999996,-0.2563274208478869,1.5639999999999996,-0.015455719288914583
2716,1.5660000000000003,-0.2563382404206237,1.5660000000000003,-0.015464699189994852
2717,1.568,-0.2563488168028034,1.568,-0.015473526304400641
2718,1.5699999999999998,-0.25635915293515427,1.5699999999999998,-0.015482202849225763
2719,1.5719999999999996,-0.256369251826676,1.5719999999999996,-0.015490731049716192
2720,1.5740000000000003,-0.25637911655464024,1.5740000000000003,-0.015499113139270085
2721,1.576,-0.25638875026458996,1.576,-0.015507351359437758
2722,1.5779999999999998,-0.25639815617034006,1.5779999999999998,-0.015515447959921715
2723,1.5799999999999996,-0.256407337553977,1.5799999999999996,-0.015523405198576624
2724,1.5820000000000003,-0.25641629776585884,1.5820000000000003,-0.015531225341409334
2725,1.584,-0.2564250402246154,1.584,-0.015538910662578854
2726,1.5859999999999999,-0.25643356841714804,1.5859999999999999,-0.015546463444396377
2727,1.5879999999999996,-0.25644188589862993,1.5879999999999996,-0.015553885977325268
2728,1.5900000000000003,-0.2564499962925058,1.5900000000000003,-0.015561180559981062
2729,1.592,-0.256457903290492,1.592,-0.015568349499131467
2730,1.5939999999999999,-0.25646561065257667,1.5939999999999999,-0.015575395109696364
2731,1.5959999999999996,-0.2564731222070195,1.5959999999999996,-0.015582319714747809
2732,1.5980000000000003,-0.25648044185035185,1.5980000000000003,-0.015589125645510033
2733,1.6,-0.25648757354737683,1.6,-0.015595815241359431
2734,1.6019999999999999,-0.256494521331169,1.6019999999999999,-0.01560239084982458
2735,1.6039999999999996,-0.2565012893030749,1.6039999999999996,-0.015608854826586228
2736,1.6060000000000003,-0.25650788163271243,1.6060000000000003,-0.015615209535477298
2737,1.608,-0.25651430255797125,1.608,-0.015621457348482876
2738,1.6099999999999999,-0.25652055638501275,1.6099999999999999,-0.015627600645740234
