,dynamic_x,dynamic_y,fixed _x,fixed _y
393,-1.936,-0.024427731786801993,-1.936,-0.2620876939587539
394,-1.934,-0.02442701653098403,-1.934,-0.2620870160878761
395,-1.932,-0.02442622471774933,-1.932,-0.2620862604506433
396,-1.93,-0.02442535937111437,-1.93,-0.2620854301001207
397,-1.928,-0.024424423659818534,-1.928,-0.2620845282346262
398,-1.926,-0.024423420897324383,-1.926,-0.26208355819773094
399,-1.924,-0.024422354541816987,-1.924,-0.2620825234782593
400,-1.922,-0.024421228196204764,-1.922,-0.2620814277102884
401,-1.92,-0.024420045608119084,-1.92,-0.2620802746731487
402,-1.918,-0.024418810669914387,-1.918,-0.2620790682914236
403,-1.916,-0.024417527418668455,-1.916,-0.26207781263494967
404,-1.914,-0.024416200036182084,-1.914,-0.2620765119188166
405,-1.912,-0.024414832848979523,-1.912,-0.2620751705033669
406,-1.91,-0.024413430328308144,-1.91,-0.26207379289419647
407,-1.908,-0.024411997090138943,-1.908,-0.2620723837421542
408,-1.906,-0.0244105378951662,-1.906,-0.2620709478433419
409,-1.904,-0.02440905764880766,-1.904,-0.2620694901391147
410,-1.902,-0.024407561401204786,-1.902,-0.26206801571608057
411,-1.9,-0.024406054347222567,-1.9,-0.26206652980610073
412,-1.898,-0.024404541826449605,-1.898,-0.2620650377862895
413,-1.896,-0.024403029323198294,-1.896,-0.2620635451790141
414,-1.894,-0.024401522466504816,-1.894,-0.262062057651895
415,-1.892,-0.024400027030128973,-1.892,-0.26206058101780566
416,-1.89,-0.02439854893255486,-1.89,-0.2620591212348727
417,-1.888,-0.02439709423699002,-1.888,-0.2620576844064757
418,-1.8860000000000001,-0.0243956691513664,-1.8860000000000001,-0.26205627678124743
419,-1.884,-0.024394280028339627,-1.884,-0.2620549047530737
420,-1.8820000000000001,-0.02439293336528961,-1.8820000000000001,-0.2620535748610933
421,-1.88,-0.02439163580432016,-1.88,-0.26205229378969835
422,-1.8780000000000001,-0.02439039413225949,-1.8780000000000001,-0.26205106836853376
