,_EON_x,_EON_y
270,-3.326,-0.003240104547945856
271,-3.324,-0.0032434992337562196
272,-3.322,-0.0032468328922064735
273,-3.3200000000000003,-0.003250106270637817
274,-3.318,-0.0032533201240558807
275,-3.316,-0.003256475215130745
276,-3.314,-0.0032595723141969103
277,-3.3120000000000003,-0.0032626121992533168
278,-3.31,-0.0032655956559633492
279,-3.308,-0.0032685234776548173
280,-3.306,-0.003271396465319973
281,-3.3040000000000003,-0.0032742154276154956
282,-3.302,-0.0032769811808625107
283,-3.3,-0.0032796945490465683
284,-3.298,-0.003282356363817667
285,-3.2960000000000003,-0.0032849674644902307
286,-3.294,-0.0032875286980431247
287,-3.292,-0.0032900409191196425
288,-3.29,-0.00329250499002752
289,-3.2880000000000003,-0.0032949217807389276
