,_cell_0_x,_cell_0_y,_cell_1_x,_cell_1_y,_cell_2_x,_cell_2_y,_cell_3_x,_cell_3_y,_cell_4_x,_cell_4_y,_cell_5_x,_cell_5_y,_cell_6_x,_cell_6_y,_cell_7_x,_cell_7_y,_cell_8_x,_cell_8_y,_cell_9_x,_cell_9_y,_cell_10_x,_cell_10_y,_cell_11_x,_cell_11_y,_mean_x,_mean_y
10,-0.7435897435897436,-0.008627005707024616,-0.7435897435897436,-0.0299537443052117,-0.7435897435897436,0.035007669855641334,-0.7435897435897436,-0.019541781343403647,-0.7435897435897436,-0.026110323030563553,-0.7435897435897436,-0.04878289191647871,-0.7435897435897436,-0.07273223852556672,-0.7435897435897436,0.002159987358693333,-0.7435897435897436,0.05792043867434093,-0.7435897435897436,0.056273949242392846,-0.7435897435897436,0.0019166061001868002,-0.7435897435897436,-0.13692033976823542,-0.7435897435897436,-0.01578247278043576
11,-0.717948717948718,-0.012715637706433872,-0.717948717948718,-0.04076039203957032,-0.717948717948718,-0.004094607725775447,-0.717948717948718,-0.01159115332479738,-0.717948717948718,-0.004791812365033648,-0.717948717948718,-0.07211645738495374,-0.717948717948718,-0.1376800556571168,-0.717948717948718,0.06565683422060267,-0.717948717948718,-0.11385044328936327,-0.717948717948718,0.08146807695339213,-0.717948717948718,-0.024509316523396683,-0.717948717948718,-0.08650067519443859,-0.717948717948718,-0.030123803336407073
12,-0.6923076923076923,-0.015258288334575048,-0.6923076923076923,-0.018654305404778464,-0.6923076923076923,-0.03757289957018673,-0.6923076923076923,0.019890424923737524,-0.6923076923076923,0.004609886644508405,-0.6923076923076923,-0.029775215620955413,-0.6923076923076923,-0.18072328417359282,-0.6923076923076923,0.10053815443628195,-0.6923076923076923,-0.03872304632287709,-0.6923076923076923,-0.07078245028395172,-0.6923076923076923,-0.009473689371165018,-0.6923076923076923,-0.179224629806087,-0.6923076923076923,-0.03792911190697012
13,-0.6666666666666667,-0.02530472654714005,-0.6666666666666667,-0.009355521126622341,-0.6666666666666667,-0.01464882679276388,-0.6666666666666667,-0.03567681370196293,-0.6666666666666667,-0.045294152354258,-0.6666666666666667,-0.06819594676494731,-0.6666666666666667,-0.11360294944186637,-0.6666666666666667,-0.007292105825021277,-0.6666666666666667,-0.05422799336371572,-0.6666666666666667,-0.09090293345051505,-0.6666666666666667,-0.004349153528178093,-0.6666666666666667,-0.22010976941300328,-0.6666666666666667,-0.05741340769249952
14,-0.641025641025641,-0.05696709316283856,-0.641025641025641,-0.06193369343260403,-0.641025641025641,0.00468008381855619,-0.641025641025641,0.038016269082948945,-0.641025641025641,-0.059588655984384176,-0.641025641025641,-0.07652098211981374,-0.641025641025641,-0.17695516240000708,-0.641025641025641,0.07282813687372151,-0.641025641025641,-0.06702133761331626,-0.641025641025641,-0.056904595049029165,-0.641025641025641,-0.02547384480017008,-0.641025641025641,-0.21242703048553507,-0.641025641025641,-0.05652232543937263
15,-0.6153846153846154,-0.07410264581886238,-0.6153846153846154,-0.1429314944446055,-0.6153846153846154,0.004986893452831666,-0.6153846153846154,0.012481094650502941,-0.6153846153846154,-0.03156204847693917,-0.6153846153846154,-0.11810524448469861,-0.6153846153846154,-0.16928459912698227,-0.6153846153846154,0.06426459686122056,-0.6153846153846154,0.019319527343840123,-0.6153846153846154,-0.03861254907417561,-0.6153846153846154,-0.004146994601922924,-0.6153846153846154,-0.20526288590741237,-0.6153846153846154,-0.05691302913560029
16,-0.5897435897435898,-0.09207876307794127,-0.5897435897435898,-0.14442906494664676,-0.5897435897435898,-0.01783326662476779,-0.5897435897435898,-0.03374458796934011,-0.5897435897435898,-0.08129006867151205,-0.5897435897435898,-0.12852125842713594,-0.5897435897435898,-0.2133148252412108,-0.5897435897435898,0.04334167596195079,-0.5897435897435898,-0.12168053047188689,-0.5897435897435898,0.07290360065372982,-0.5897435897435898,-0.039299126981835755,-0.5897435897435898,-0.20350725062911473,-0.5897435897435898,-0.07995445553547596
17,-0.5641025641025641,-0.1263524293618918,-0.5641025641025641,-0.1633407670949914,-0.5641025641025641,-0.02593014814819552,-0.5641025641025641,-0.00016264459602551885,-0.5641025641025641,-0.1446500738260175,-0.5641025641025641,-0.12460659749228868,-0.5641025641025641,-0.16965265225321272,-0.5641025641025641,-0.05696119982896155,-0.5641025641025641,-0.19266634814619654,-0.5641025641025641,0.12619782526478365,-0.5641025641025641,-0.04652177920133373,-0.5641025641025641,-0.17140636572009513,-0.5641025641025641,-0.09133776503370221
18,-0.5384615384615385,-0.12619746999436193,-0.5384615384615385,-0.13798900824240587,-0.5384615384615385,-0.03513870936322126,-0.5384615384615385,-0.030612574405561237,-0.5384615384615385,-0.11130723163768269,-0.5384615384615385,-0.13178537100677,-0.5384615384615385,-0.1397051651660206,-0.5384615384615385,-0.06854521421693381,-0.5384615384615385,-0.16109125721090578,-0.5384615384615385,0.13192321772406088,-0.5384615384615385,-0.05473672389007732,-0.5384615384615385,-0.21796073969168575,-0.5384615384615385,-0.09026218725846379
19,-0.5128205128205128,-0.10331062386781414,-0.5128205128205128,-0.13975803417343768,-0.5128205128205128,-0.014221555390633136,-0.5128205128205128,0.010633858840273527,-0.5128205128205128,-0.1414162541582375,-0.5128205128205128,-0.09995892110501396,-0.5128205128205128,-0.14181595090781088,-0.5128205128205128,-0.017014813693480287,-0.5128205128205128,-0.11304415708495467,-0.5128205128205128,0.042056132662829676,-0.5128205128205128,-0.03188260697977253,-0.5128205128205128,-0.13690666796177506,-0.5128205128205128,-0.07388663281831888
