,6_Hz_x,6_Hz_y
574,-1.556,0.9957627888795578
575,-1.554,0.9957627533809118
576,-1.552,0.9957627232123212
577,-1.5500000000000003,0.9957626986048602
578,-1.5480000000000003,0.9957626797930047
579,-1.5460000000000003,0.9957626670146321
580,-1.5440000000000003,0.9957626605110221
581,-1.5420000000000003,0.9957626605268557
582,-1.5400000000000003,0.995762667310216
583,-1.5380000000000003,0.9957626811125878
584,-1.5360000000000003,0.9957627021888575
585,-1.5340000000000003,0.9957627307973138
586,-1.5320000000000003,0.9957627671996465
587,-1.5300000000000002,0.9957628116609477
588,-1.5280000000000002,0.9957628644497112
589,-1.5260000000000002,0.9957629258378323
590,-1.5240000000000002,0.9957629953874307
591,-1.5220000000000002,0.9957630716676726
592,-1.5200000000000002,0.9957631542335543
593,-1.5180000000000002,0.9957632426729011
594,-1.5160000000000002,0.9957633365808534
595,-1.5140000000000002,0.9957634355598671
596,-1.5120000000000002,0.9957635392197136
597,-1.5100000000000002,0.9957636471774796
598,-1.5080000000000002,0.995763759057567
599,-1.5060000000000002,0.9957638744916933
600,-1.5040000000000002,0.9957639931188914
601,-1.5020000000000002,0.9957641145855096
602,-1.5000000000000002,0.9957642385452113
603,-1.4980000000000002,0.9957643646589757
604,-1.4960000000000002,0.995764492595097
605,-1.4940000000000002,0.995764622029185
606,-1.4920000000000002,0.9957647526441649
607,-1.4900000000000002,0.9957648841302772
608,-1.4880000000000002,0.9957650161850777
609,-1.4860000000000002,0.9957651485134379
610,-1.4840000000000002,0.9957652808275443
611,-1.4820000000000002,0.9957654128468992
612,-1.4800000000000002,0.9957655442983198
613,-1.4780000000000002,0.9957656749159389
614,-1.4760000000000002,0.995765804441205
615,-1.4740000000000002,0.9957659326228815
616,-1.4720000000000002,0.9957660592170473
617,-1.4700000000000002,0.995766183987097
618,-1.4680000000000002,0.9957663067037402
619,-1.4660000000000002,0.9957664271450022
620,-1.4640000000000002,0.9957665450962233
621,-1.4620000000000002,0.9957666603500596
622,-1.4600000000000002,0.9957667727064822
623,-1.4580000000000002,0.995766881972778
624,-1.4560000000000002,0.9957669879635489
625,-1.4540000000000002,0.9957670905007123
626,-1.4520000000000002,0.9957671894135013
627,-1.4500000000000002,0.9957672845384639
628,-1.4480000000000002,0.9957673757194636
629,-1.4460000000000002,0.9957674628076797
630,-1.4440000000000002,0.9957675456616063
631,-1.4420000000000002,0.9957676241470533
632,-1.4400000000000002,0.9957676981371457
633,-1.4380000000000002,0.9957677675123242
634,-1.4360000000000002,0.9957678321603446
635,-1.4340000000000002,0.9957678919762781
636,-1.4320000000000002,0.9957679468625116
637,-1.4300000000000002,0.995767996728747
638,-1.4280000000000002,0.9957680414920018
639,-1.4260000000000002,0.9957680810766087
640,-1.4240000000000002,0.9957681154142162
641,-1.4220000000000002,0.9957681444437876
642,-1.4200000000000002,0.995768168111602
643,-1.4180000000000001,0.9957681863712537
644,-1.4160000000000001,0.9957681991836527
645,-1.4140000000000001,0.9957682065170238
646,-1.4120000000000001,0.9957682083469077
647,-1.4100000000000001,0.9957682046561603
648,-1.4080000000000001,0.9957681954349529
649,-1.4060000000000001,0.9957681806807721
650,-1.4040000000000001,0.99576816039842
651,-1.4020000000000001,0.995768134600014
652,-1.4000000000000001,0.995768103304987
653,-1.3980000000000001,0.9957680665400872
654,-1.3960000000000001,0.9957680243393782
655,-1.3940000000000001,0.9957679767442389
656,-1.3920000000000001,0.9957679238033637
657,-1.3900000000000001,0.9957678655727623
658,-1.3880000000000001,0.99576780211576
659,-1.3860000000000001,0.9957677335029971
660,-1.3840000000000001,0.9957676598124297
661,-1.3820000000000001,0.995767581129329
662,-1.3800000000000001,0.9957674975462816
663,-1.3780000000000001,0.9957674091631896
664,-1.3760000000000001,0.9957673160872705
665,-1.374,0.9957672184330572
666,-1.372,0.9957671163223977
667,-1.37,0.9957670098844558
668,-1.368,0.9957668992557102
669,-1.366,0.9957667845799555
670,-1.364,0.9957666660083013
671,-1.362,0.995766543699173
672,-1.36,0.9957664178183108
673,-1.358,0.9957662885387707
674,-1.356,0.995766156040924
675,-1.354,0.9957660205124574
676,-1.352,0.995765882148373
677,-1.35,0.995765741150988
678,-1.348,0.9957655977299356
679,-1.346,0.9957654521021636
680,-1.344,0.9957653044919359
681,-1.342,0.9957651551308313
682,-1.34,0.9957650042577443
683,-1.338,0.9957648521188845
