,$E^{ON}$_x,$E^{ON}$_y,$I_{}^{ON}$_x,$I_{}^{ON}$_y,$I_{gly}^{OFF}$_x,$I_{gly}^{OFF}$_y
887,-2.092,-0.018223586700864183,-2.092,-0.0034411056796700146,-2.092,0.004699329018422245
888,-2.09,-0.018223967952580047,-2.09,-0.003441107139295796,-2.09,0.0046995933539602935
889,-2.088,-0.018224341857159886,-2.088,-0.0034411085752147595,-2.088,0.004699852644390136
890,-2.0860000000000003,-0.01822470782183544,-2.0860000000000003,-0.003441109987057399,-2.0860000000000003,0.0047001065344880605
891,-2.084,-0.01822506527383682,-2.084,-0.0034411113744717003,-2.084,0.004700354681162436
892,-2.082,-0.018225413660392483,-2.082,-0.0034411127371231226,-2.082,0.004700596753453717
893,-2.08,-0.018225752448729253,-2.08,-0.0034411140746946,-2.08,0.004700832432534448
894,-2.0780000000000003,-0.018226081126072304,-2.0780000000000003,-0.0034411153868865556,-2.0780000000000003,0.004701061411709229
895,-2.076,-0.018226399199645176,-2.076,-0.0034411166734168892,-2.076,0.004701283396414749
896,-2.074,-0.01822670619666976,-2.074,-0.0034411179340209756,-2.074,0.004701498104219777
897,-2.072,-0.018227001664366308,-2.072,-0.0034411191684516826,-2.072,0.004701705264825162
898,-2.0700000000000003,-0.018227285169953426,-2.0700000000000003,-0.003441120376479343,-2.0700000000000003,0.0047019046200638265
899,-2.068,-0.01822755630064808,-2.068,-0.0034411215578917798,-2.068,0.004702095923900772
900,-2.066,-0.018227814663665593,-2.066,-0.003441122712494294,-2.066,0.004702278942433087
901,-2.064,-0.01822805988621965,-2.064,-0.0034411238401096597,-2.064,0.004702453453889935
902,-2.0620000000000003,-0.01822829161552229,-2.0620000000000003,-0.0034411249405781434,-2.0620000000000003,0.004702619248632543
903,-2.06,-0.018228509518783905,-2.06,-0.0034411260137574805,-2.06,0.004702776129154235
904,-2.058,-0.018228713283213252,-2.058,-0.0034411270595228957,-2.058,0.0047029239100804116
905,-2.056,-0.01822890261601744,-2.056,-0.0034411280777670826,-2.056,0.004703062418168542
906,-2.0540000000000003,-0.018229077244401943,-2.0540000000000003,-0.003441129068400224,-2.0540000000000003,0.00470319149230819
907,-2.052,-0.018229236915570587,-2.052,-0.0034411300313499857,-2.052,0.004703310983520975
908,-2.05,-0.018229381396725555,-2.05,-0.003441130966561498,-2.05,0.004703420754960622
909,-2.048,-0.01822951047506739,-2.048,-0.0034411318739973884,-2.048,0.004703520681912911
910,-2.0460000000000003,-0.018229623957794993,-2.0460000000000003,-0.003441132753637756,-2.0460000000000003,0.004703610651795712
911,-2.044,-0.01822972167210562,-2.044,-0.0034411336054801754,-2.044,0.004703690564158973
912,-2.042,-0.018229803465194885,-2.042,-0.0034411344295397148,-2.042,0.004703760330684717
913,-2.04,-0.018229869204256764,-2.04,-0.003441135225848914,-2.04,0.00470381987518706
914,-2.0380000000000003,-0.018229918776483587,-2.0380000000000003,-0.0034411359944577884,-2.0380000000000003,0.004703869133612169
915,-2.036,-0.018229952089066043,-2.036,-0.0034411367354338397,-2.036,0.004703908054038315
916,-2.034,-0.018229969069193174,-2.034,-0.003441137448862052,-2.034,0.0047039365966758395
917,-2.032,-0.018229969664052388,-2.032,-0.003441138134844885,-2.032,0.004703954733867158
918,-2.0300000000000002,-0.018229953840829444,-2.0300000000000002,-0.0034411387935022776,-2.0300000000000002,0.0047039624500867586
919,-2.028,-0.01822992158670846,-2.028,-0.003441139424971651,-2.028,0.004703959741941238
920,-2.026,-0.018229872908871913,-2.026,-0.003441140029407909,-2.026,0.004703946618169232
921,-2.024,-0.018229807834500636,-2.024,-0.0034411406069834276,-2.024,0.004703923099641481
922,-2.0220000000000002,-0.018229726410773823,-2.0220000000000002,-0.003441141157888069,-2.0220000000000002,0.004703889219360803
923,-2.02,-0.018229628704869025,-2.02,-0.0034411416823291775,-2.02,0.004703845022462079
924,-2.018,-0.018229514803962142,-2.018,-0.00344114218053157,-2.018,0.004703790566212285
925,-2.016,-0.018229384815227446,-2.016,-0.0034411426527375527,-2.016,0.0047037259200104625
926,-2.0140000000000002,-0.018229238865837556,-2.0140000000000002,-0.0034411430992069003,-2.0140000000000002,0.004703651165387741
927,-2.012,-0.01822907710296345,-2.012,-0.0034411435202168807,-2.012,0.0047035663960073235
928,-2.01,-0.018228899693774468,-2.01,-0.0034411439160622267,-2.01,0.004703471717664498
929,-2.008,-0.018228706825438302,-2.008,-0.003441144287055168,-2.008,0.00470336724828662
930,-2.0060000000000002,-0.01822849870512101,-2.0060000000000002,-0.003441144633525406,-2.0060000000000002,0.00470325311793314
931,-2.004,-0.018228275559987,-2.004,-0.003441144955820114,-2.004,0.004703129468795572
932,-2.002,-0.01822803763719904,-2.002,-0.0034411452543039595,-2.002,0.004702996455197513
933,-2.0,-0.018227785203918254,-2.0,-0.003441145529359084,-2.0,0.004702854243594637
934,-1.998,-0.018227518547304124,-1.998,-0.0034411457813851055,-1.998,0.004702703012574701
935,-1.996,-0.018227237974514497,-1.996,-0.003441146010799128,-1.996,0.004702542952857547
936,-1.994,-0.01822694381270557,-1.994,-0.0034411462180357344,-1.994,0.004702374267295077
937,-1.992,-0.018226636409031893,-1.992,-0.0034411464035469866,-1.992,0.004702197170871288
938,-1.99,-0.018226316130646385,-1.99,-0.0034411465678024257,-1.99,0.004702011890702254
939,-1.988,-0.01822598336470032,-1.988,-0.0034411467112890684,-1.988,0.004701818666036112
940,-1.986,-0.018225638518343322,-1.986,-0.0034411468345114243,-1.986,0.00470161774825309
941,-1.984,-0.01822528201872338,-1.984,-0.0034411469379914718,-1.984,0.004701409400865504
942,-1.982,-0.018224914312986836,-1.982,-0.0034411470222686716,-1.982,0.0047011938995177305
943,-1.98,-0.018224535868278397,-1.98,-0.0034411470878999706,-1.98,0.004700971531986238
944,-1.978,-0.018224147171741117,-1.978,-0.0034411471354597843,-1.978,0.004700742598179562
945,-1.976,-0.01822374873051642,-1.976,-0.0034411471655400178,-1.976,0.004700507410138319
946,-1.974,-0.018223341071744073,-1.974,-0.0034411471787500585,-1.974,0.004700266292035224
947,-1.972,-0.018222924742562218,-1.972,-0.003441147175716759,-1.972,0.004700019580175033
948,-1.97,-0.018222500310107335,-1.97,-0.003441147157084469,-1.97,0.004699767622994622
949,-1.968,-0.01822206836151428,-1.968,-0.003441147123515006,-1.968,0.004699510781062913
950,-1.966,-0.018221629503916256,-1.966,-0.003441147075687677,-1.966,0.004699249427080922
951,-1.964,-0.018221184364444823,-1.964,-0.0034411470142992617,-1.964,0.004698983945881738
952,-1.962,-0.018220733590229906,-1.962,-0.0034411469400640222,-1.962,0.004698714734430537
953,-1.96,-0.01822027784839978,-1.96,-0.003441146853713703,-1.96,0.004698442201824568
954,-1.958,-0.018219817826081085,-1.958,-0.003441146755997524,-1.958,0.004698166769293154
955,-1.956,-0.01821935423039881,-1.956,-0.0034411466476821917,-1.956,0.004697888870197703
956,-1.954,-0.018218887788476315,-1.954,-0.0034411465295518875,-1.954,0.004697608950031698
957,-1.952,-0.018218419247435298,-1.952,-0.0034411464024082725,-1.952,0.004697327466420709
958,-1.95,-0.01821794937439583,-1.95,-0.00344114626707049,-1.95,0.004697044889122377
959,-1.948,-0.01821747895647634,-1.948,-0.0034411461243751655,-1.948,0.0046967617000264125
960,-1.9460000000000002,-0.018217008800793605,-1.9460000000000002,-0.0034411459751763976,-1.9460000000000002,0.004696478393154624
961,-1.9440000000000002,-0.018216539734462762,-1.9440000000000002,-0.0034411458203457736,-1.9440000000000002,0.004696195474660894
962,-1.9420000000000002,-0.018216072604597313,-1.9420000000000002,-0.003441145660772353,-1.9420000000000002,0.004695913462831165
963,-1.9400000000000002,-0.018215608278309113,-1.9400000000000002,-0.0034411454973626784,-1.9400000000000002,0.00469563288808348
964,-1.9380000000000002,-0.01821514764270837,-1.9380000000000002,-0.0034411453310407777,-1.9380000000000002,0.004695354292967954
965,-1.9360000000000002,-0.01821469160490366,-1.9360000000000002,-0.0034411451627481514,-1.9360000000000002,0.004695078232166784
966,-1.9340000000000002,-0.018214241092001905,-1.9340000000000002,-0.0034411449934437822,-1.9340000000000002,0.004694805272494225
967,-1.9320000000000002,-0.018213797051108392,-1.9320000000000002,-0.0034411448241041358,-1.9320000000000002,0.0046945359928966465
968,-1.9300000000000002,-0.018213360449326768,-1.9300000000000002,-0.0034411446557231495,-1.9300000000000002,0.0046942709844524574
969,-1.9280000000000002,-0.01821293227375903,-1.9280000000000002,-0.003441144489312254,-1.9280000000000002,0.004694010850372181
970,-1.9260000000000002,-0.018212513531505537,-1.9260000000000002,-0.003441144325900352,-1.9260000000000002,0.004693756205998392
971,-1.9240000000000002,-0.018212105249665003,-1.9240000000000002,-0.0034411441665338216,-1.9240000000000002,0.004693507678805761
972,-1.9220000000000002,-0.018211708475334504,-1.9220000000000002,-0.0034411440122765306,-1.9220000000000002,0.00469326590840103
973,-1.9200000000000002,-0.01821132427560947,-1.9200000000000002,-0.0034411438642098224,-1.9200000000000002,0.004693031546523015
974,-1.9180000000000001,-0.018210953737583694,-1.9180000000000001,-0.003441143723432516,-1.9180000000000001,0.004692805257042618
975,-1.9160000000000001,-0.018210597968349316,-1.9160000000000001,-0.003441143591060923,-1.9160000000000001,0.004692587715962822
976,-1.9140000000000001,-0.01821025809499684,-1.9140000000000001,-0.003441143468228821,-1.9140000000000001,0.004692379611418683
977,-1.9120000000000001,-0.018209935264615135,-1.9120000000000001,-0.0034411433560874796,-1.9120000000000001,0.00469218164367733
978,-1.9100000000000001,-0.018209630644291416,-1.9100000000000001,-0.0034411432558056378,-1.9100000000000001,0.004691994525137987
979,-1.9080000000000001,-0.01820934542111126,-1.9080000000000001,-0.00344114316856952,-1.9080000000000001,0.004691818980331941
980,-1.9060000000000001,-0.0182090808021586,-1.9060000000000001,-0.0034411430955828305,-1.9060000000000001,0.00469165574592257
981,-1.9040000000000001,-0.01820883801451573,-1.9040000000000001,-0.0034411430380667553,-1.9040000000000001,0.004691505570705315
982,-1.9020000000000001,-0.0182086183052633,-1.9020000000000001,-0.0034411429972599564,-1.9020000000000001,0.004691369215607713
983,-1.9000000000000001,-0.01820842294148032,-1.9000000000000001,-0.0034411429744185783,-1.9000000000000001,0.004691247453689366
984,-1.8980000000000001,-0.01820825321024415,-1.8980000000000001,-0.003441142970816248,-1.8980000000000001,0.0046911410701419645
985,-1.8960000000000001,-0.018208110418630515,-1.8960000000000001,-0.003441142987744065,-1.8960000000000001,0.004691050862289263
986,-1.8940000000000001,-0.0182079958937135,-1.8940000000000001,-0.0034411430265106173,-1.8940000000000001,0.004690977639587125
987,-1.8920000000000001,-0.018207910982565537,-1.8920000000000001,-0.0034411430884419697,-1.8920000000000001,0.004690922223623453
988,-1.8900000000000001,-0.01820785705225742,-1.8900000000000001,-0.003441143174881662,-1.8900000000000001,0.004690885448118257
989,-1.8880000000000001,-0.018207835489858312,-1.8880000000000001,-0.0034411432871907233,-1.8880000000000001,0.004690868158923611
990,-1.8860000000000001,-0.018207847702435716,-1.8860000000000001,-0.0034411434267476552,-1.8860000000000001,0.00469087121402368
991,-1.8840000000000001,-0.018207895117055506,-1.8840000000000001,-0.0034411435949484454,-1.8840000000000001,0.004690895483534699
992,-1.8820000000000001,-0.018207979180781902,-1.8820000000000001,-0.0034411437932065567,-1.8820000000000001,0.004690941849704977
993,-1.8800000000000001,-0.018208101360677492,-1.8800000000000001,-0.0034411440229529314,-1.8800000000000001,0.004691011206914911
994,-1.8780000000000001,-0.018208263143803218,-1.8780000000000001,-0.003441144285636001,-1.8780000000000001,0.004691104461676976
995,-1.8760000000000001,-0.018208466037218377,-1.8760000000000001,-0.0034411445827216627,-1.8760000000000001,0.004691222532635722
996,-1.874,-0.01820871156798063,-1.874,-0.003441144915693306,-1.874,0.0046913663505677786
997,-1.872,-0.018208999988944867,-1.872,-0.003441145284953675,-1.872,0.00469153608553647
998,-1.87,-0.018209296860088018,-1.87,-0.0034411456614091424,-1.87,0.004691711182293029
999,-1.868,-0.018209586401432058,-1.868,-0.003441146031642344,-1.868,0.004691882207206399
1000,-1.866,-0.01820986879396948,-1.866,-0.0034411463957561284,-1.866,0.004692049254975149
1001,-1.8639999999999999,-0.018330965125922246,-1.8639999999999999,-0.0035216130954883428,-1.8639999999999999,0.004879932268697526
1002,-1.862,-0.02222356573690302,-1.862,-0.006125464324330598,-1.862,0.011829086274222501
1003,-1.8599999999999999,-0.1177767996532462,-1.8599999999999999,-0.07003029884377936,-1.8599999999999999,0.10860691361164368
1004,-1.858,-0.42324065539631583,-1.858,-0.2749552112034496,-1.858,0.3919472059168994
1005,-1.8559999999999999,-0.8711418459670905,-1.8559999999999999,-0.5769806218229795,-1.8559999999999999,0.8021931895190565
1006,-1.854,-1.3362115052518666,-1.854,-0.892931468432499,-1.854,1.2354255852208782
1007,-1.8519999999999999,-1.7941523851743015,-1.8519999999999999,-1.2065771647120398,-1.8519999999999999,1.6651875837876928
1008,-1.85,-2.2419806561348934,-1.85,-1.515838821704976,-1.85,2.087001878199346
1009,-1.8479999999999999,-2.679247722034209,-1.8479999999999999,-1.8203206993780077,-1.8479999999999999,2.4999079046090222
1010,-1.846,-3.1059654317416268,-1.846,-2.1199351191566036,-1.846,2.903675312336071
1011,-1.8439999999999999,-3.522244913605171,-1.8439999999999999,-2.4146627453193616,-1.8439999999999999,3.29824541853097
1012,-1.842,-3.928269521299765,-1.842,-2.704534671364798,-1.842,3.6836939586371966
1013,-1.8399999999999999,-4.324294613472132,-1.8399999999999999,-2.9896319386893992,-1.8399999999999999,4.06022998978227
1014,-1.838,-4.710645797257411,-1.838,-3.2700802359651324,-1.838,4.428167287188772
1015,-1.8359999999999999,-5.0876459109178205,-1.8359999999999999,-3.5460170191490956,-1.8359999999999999,4.787822665778112
1016,-1.834,-5.455497753986629,-1.834,-3.817503352361866,-1.834,5.13934894536895
1017,-1.8319999999999999,-5.814270732315385,-1.8319999999999999,-4.084510207110425,-1.8319999999999999,5.482709822572666
1018,-1.83,-6.163900858073267,-1.83,-4.3469184622876735,-1.83,5.81767987079273
1019,-1.8279999999999998,-6.504190749747718,-1.8279999999999998,-4.604518904172913,-1.8279999999999998,6.143844540225326
1020,-1.826,-6.834809632143827,-1.826,-4.8570122264313715,-1.826,6.460600157858743
1021,-1.8239999999999998,-7.155293336384929,-1.8239999999999998,-5.104009030114666,-1.8239999999999998,6.767153927473964
1022,-1.822,-7.413660452099421,-1.822,-5.310662915237837,-1.822,7.017059714239816
1023,-1.8199999999999998,-7.4641609231483885,-1.8199999999999998,-5.378965189668513,-1.8199999999999998,7.0804047251598545
1024,-1.818,-7.370902945565912,-1.818,-5.350864242962063,-1.818,7.012719207749255
1025,-1.8160000000000003,-7.2004190328231354,-1.8160000000000003,-5.270133829080903,-1.8160000000000003,6.872177256878331
1026,-1.814,-7.002351979773586,-1.814,-5.169480183492368,-1.814,6.702535954988774
1027,-1.8120000000000003,-6.809454862653379,-1.8120000000000003,-5.070542023168844,-1.8120000000000003,6.533135372093849
1028,-1.81,-6.637591039080912,-1.81,-4.983890546587605,-1.81,6.378898565778121
1029,-1.8080000000000003,-6.485734148057192,-1.8080000000000003,-4.909029433730976,-1.8080000000000003,6.240331581197743
1030,-1.806,-6.335984323666748,-1.806,-4.834405340832713,-1.806,6.1035366404961335
1031,-1.8040000000000003,-6.1800692094833,-1.8040000000000003,-4.754604327681237,-1.8040000000000003,5.961863683255571
1032,-1.802,-6.027973633690172,-1.802,-4.676102421352406,-1.802,5.823421264264295
1033,-1.8000000000000003,-5.8796129256840715,-1.8000000000000003,-4.598884343463638,-1.8000000000000003,5.688154219876163
1034,-1.798,-5.734902751202772,-1.798,-4.522934005283098,-1.798,5.5560052484620766
1035,-1.7960000000000003,-5.593759112325376,-1.7960000000000003,-4.4482345077298335,-1.7960000000000003,5.426914910410206
1036,-1.794,-5.456098347472056,-1.794,-4.374768141373641,-1.794,5.300821628125768
1037,-1.7920000000000003,-5.321837131404312,-1.7920000000000003,-4.3025163864351965,-1.7920000000000003,5.177661686031253
1038,-1.79,-5.190892475224716,-1.79,-4.231459912785926,-1.79,5.057369230566193
1039,-1.7880000000000003,-5.063181726377164,-1.7880000000000003,-4.161578579948134,-1.7880000000000003,4.9398762701873915
1040,-1.786,-4.9386222446444386,-1.786,-4.0928514450321,-1.786,4.82511254529625
1041,-1.7840000000000003,-4.817120922356297,-1.7840000000000003,-4.025258038710513,-1.7840000000000003,4.7130039172365015
1042,-1.782,-4.69860008185787,-1.782,-3.9587800460244775,-1.782,4.603488670950764
1043,-1.7800000000000002,-4.582991927268873,-1.7800000000000002,-3.8933996042778527,-1.7800000000000002,4.496510618137442
1044,-1.778,-4.470229673867075,-1.778,-3.8290990722331624,-1.778,4.392014395959906
1045,-1.7760000000000002,-4.360247548088498,-1.7760000000000002,-3.765861030111711,-1.7760000000000002,4.289945467046686
1046,-1.774,-4.252980787527221,-1.774,-3.7036682795934692,-1.774,4.190250119491282
1047,-1.7720000000000002,-4.148365640935575,-1.7720000000000002,-3.642503843817186,-1.7720000000000002,4.092875466852346
1048,-1.77,-4.046339368223946,-1.77,-3.582350967380277,-1.77,3.9977694481535075
1049,-1.7680000000000002,-3.946840240460972,-1.7680000000000002,-3.5231931163389376,-1.7680000000000002,3.9048808278835443
1050,-1.766,-3.8498075398733516,-1.766,-3.46501397820803,-1.766,3.8141591959962136
1051,-1.7640000000000002,-3.755181559846026,-1.7640000000000002,-3.4077974619611924,-1.7640000000000002,3.725554967910417
1052,-1.762,-3.6629036049220067,-1.762,-3.3515276980307345,-1.762,3.6390193845100414
1053,-1.7600000000000002,-3.5729159908025396,-1.7600000000000002,-3.2961890383077397,-1.7600000000000002,3.5545045121441126
1054,-1.758,-3.4851620443469478,-1.758,-3.2417660561419632,-1.758,3.471963242626645
1055,-1.7560000000000002,-3.399586103572784,-1.7560000000000002,-3.1882435463419334,-1.7560000000000002,3.39134929323679
1056,-1.754,-3.31613351765568,-1.754,-3.1356065251748526,-1.754,3.3126172067186905
1057,-1.7520000000000002,-3.234750646929496,-1.7520000000000002,-3.083840230366693,-1.7520000000000002,3.235722351281621
1058,-1.75,-3.1553848628861743,-1.75,-3.0329301211021025,-1.75,3.1606209205998548
1059,-1.7480000000000002,-3.0779845481758814,-1.7480000000000002,-2.982861878024499,-1.7480000000000002,3.087269933812791
1060,-1.746,-3.0024990966068694,-1.746,-2.9336214032359784,-1.746,3.015627235524829
1061,-1.7440000000000002,-2.9288789131456117,-1.7440000000000002,-2.885194820297401,-1.7440000000000002,2.9456514958054947
1062,-1.742,-2.85707541391667,-1.742,-2.8375684742283083,-1.742,2.8773022101893146
1063,-1.7400000000000002,-2.7870410262028256,-1.7400000000000002,-2.790728931507008,-1.7400000000000002,2.8105396996759406
1064,-1.738,-2.7187291884449496,-1.738,-2.744662980070487,-1.738,2.7453251107300267
1065,-1.7360000000000002,-2.6520943502421304,-1.7360000000000002,-2.6993576293144965,-1.7360000000000002,2.681620415281349
1066,-1.734,-2.5870919723515486,-1.734,-2.654800110093471,-1.734,2.619388410724691
1067,-1.7320000000000002,-2.5236785266885993,-1.7320000000000002,-2.6109778747206063,-1.7320000000000002,2.558592719919953
1068,-1.73,-2.461818064227038,-1.73,-2.5678790083444345,-1.73,2.4992021687116144
1069,-1.7280000000000002,-2.401483148979499,-1.7280000000000002,-2.5254922966634905,-1.7280000000000002,2.4411914217361717
1070,-1.726,-2.3426371890261333,-1.726,-2.4838060923236442,-1.726,2.3845291741994767
1071,-1.7240000000000002,-2.285244080157158,-1.7240000000000002,-2.442808899877746,-1.7240000000000002,2.3291845552872426
1072,-1.722,-2.2292684334746165,-1.722,-2.4024893898890882,-1.722,2.2751272796652744
1073,-1.7200000000000002,-2.174675575392477,-1.7200000000000002,-2.362836398931478,-1.7200000000000002,2.2223276474795672
1074,-1.718,-2.1214315476365346,-1.718,-2.323838929589166,-1.718,2.170756544356211
1075,-1.7160000000000002,-2.069503107244509,-1.7160000000000002,-2.2854861504569155,-1.7160000000000002,2.120385441401482
1076,-1.714,-2.0188577265659475,-1.714,-2.247767396139935,-1.714,2.0711863952017553
1077,-1.7120000000000002,-1.9694635932623201,-1.7120000000000002,-2.2106721672539447,-1.7120000000000002,2.0231320478235886
1078,-1.71,-1.921289610306927,-1.71,-2.174190130425111,-1.71,1.9761956268136407
1079,-1.7080000000000002,-1.8743053959849885,-1.7080000000000002,-2.1383111182901104,-1.7080000000000002,1.9303509451987528
1080,-1.706,-1.8284812838935576,-1.706,-2.1030251294960673,-1.706,1.885572401485867
1081,-1.7040000000000002,-1.783788322941605,-1.7040000000000002,-2.0683223287006154,-1.7040000000000002,1.8418349796621065
1082,-1.702,-1.7401982773499365,-1.702,-2.034193046571836,-1.702,1.7991142491946979
1083,-1.7000000000000002,-1.6976836266512734,-1.7000000000000002,-2.00062777978832,-1.7000000000000002,1.757386365031047
1084,-1.698,-1.6431053373583795,-1.698,-1.9588242712199344,-1.698,1.7059495863587204
1085,-1.6960000000000002,-1.570806895454307,-1.6960000000000002,-1.9048854545913798,-1.6960000000000002,1.6439896199459718
1086,-1.694,-1.625316261338098,-1.694,-1.9356922597403816,-1.694,1.6968755757929783
1087,-1.6920000000000002,-1.876109508607365,-1.6920000000000002,-2.0982583239311303,-1.6920000000000002,1.9249263080239132
1088,-1.69,-2.2890862582583282,-1.69,-2.370627035130526,-1.69,2.299598401569193
1089,-1.6880000000000002,-2.7334066610788748,-1.6880000000000002,-2.666387041410684,-1.6880000000000002,2.709071301525063
1090,-1.686,-3.156411172274269,-1.686,-2.9504261153241234,-1.686,3.1039948240068154
1091,-1.6840000000000002,-3.5708333130068692,-1.6840000000000002,-3.2310160810728403,-1.6840000000000002,3.492672200806356
1092,-1.682,-3.975519653185617,-1.682,-3.5073009866858627,-1.682,3.873204135436874
1093,-1.6800000000000002,-4.370148345036487,-1.6800000000000002,-3.778976883186211,-1.6800000000000002,4.244903587397456
1094,-1.678,-4.755150820305036,-1.678,-4.046238791218351,-1.678,4.608182736627406
1095,-1.6760000000000002,-5.130830450451901,-1.6760000000000002,-4.30919707934989,-1.6760000000000002,4.963297560846048
1096,-1.674,-5.497417856436638,-1.674,-4.567929106237855,-1.674,5.310433836551294
1097,-1.6720000000000002,-5.855120920095083,-1.6720000000000002,-4.822498806994305,-1.6720000000000002,5.649750542013972
1098,-1.67,-6.204079295897954,-1.67,-5.0729245247296895,-1.67,5.98131195361288
1099,-1.6680000000000001,-6.544364410950207,-1.6680000000000001,-5.319179010552399,-1.6680000000000001,6.3050876458341785
1100,-1.666,-6.875979464991662,-1.666,-5.561189423569209,-1.666,6.620952491271983
1101,-1.6640000000000001,-7.198859430396396,-1.6640000000000001,-5.798837330884842,-1.6640000000000001,6.92868666062779
1102,-1.662,-7.512871052173333,-1.662,-6.0319587076023975,-1.662,7.227975622711031
1103,-1.6600000000000001,-7.8178128479656674,-1.6600000000000001,-6.260343936822929,-1.6600000000000001,7.518410144438534
1104,-1.658,-8.113415108051425,-1.658,-6.483737809645863,-1.658,7.799486290835052
1105,-1.6560000000000001,-8.356560209072207,-1.6560000000000001,-6.673183291931828,-1.6560000000000001,8.031989865422933
1106,-1.654,-8.411095099687774,-1.654,-6.737050141566178,-1.654,8.09264126160109
1107,-1.6520000000000001,-8.322116425925316,-1.6520000000000001,-6.704765684115199,-1.6520000000000001,8.021766500523169
1108,-1.65,-8.143127309933861,-1.65,-6.611514485767057,-1.65,7.867412125045356
1109,-1.6480000000000001,-7.9175909917153575,-1.6480000000000001,-6.485903684377441,-1.6480000000000001,7.66869946556335
1110,-1.646,-7.678930829124415,-1.646,-6.3499629894694305,-1.646,7.4558246400121355
1111,-1.6440000000000001,-7.450530297868658,-1.6440000000000001,-6.219144682233692,-1.6440000000000001,7.2500585538663005
1112,-1.642,-7.245732991508337,-1.642,-6.102323615528255,-1.642,7.063746900139685
1113,-1.6400000000000001,-7.067842621456714,-1.6400000000000001,-6.001797213878738,-1.6400000000000001,6.900310159385728
1114,-1.638,-6.910123016979699,-1.638,-5.913285473478135,-1.638,6.754243599697141
1115,-1.6360000000000001,-6.755798125196185,-1.6360000000000001,-5.825930962187009,-1.6360000000000001,6.611117276706208
1116,-1.634,-6.590448229721222,-1.634,-5.730348799632719,-1.634,6.4583871386565495
1117,-1.6320000000000001,-6.428190960649211,-1.6320000000000001,-5.635699754420358,-1.6320000000000001,6.30833520790661
1118,-1.63,-6.2699340357679665,-1.63,-5.542611281950255,-1.63,6.1617601678206855
1119,-1.6280000000000001,-6.115581019583092,-1.6280000000000001,-5.451058894770957,-1.6280000000000001,6.018585570291117
1120,-1.626,-5.9650372808865395,-1.626,-5.361018260316737,-1.626,5.878735857128011
1121,-1.624,-5.818209992756883,-1.624,-5.2724652009077655,-1.624,5.7421363600594875
1122,-1.6219999999999999,-5.675008132559053,-1.6219999999999999,-5.1853756937499496,-1.6219999999999999,5.608713300731438
1123,-1.62,-5.535342481944594,-1.62,-5.099725870935082,-1.62,5.478393790707762
1124,-1.6179999999999999,-5.399125626851415,-1.6179999999999999,-5.015492019440696,-1.6179999999999999,5.351105831470137
1125,-1.616,-5.266271957504032,-1.616,-4.932650581130213,-1.616,5.226778314418241
1126,-1.6139999999999999,-5.13669746542825,-1.6139999999999999,-4.8511781351085554,-1.6139999999999999,5.1053408862130905
1127,-1.612,-5.0103034599360665,-1.612,-4.771050161680458,-1.612,4.986713619029865
1128,-1.6099999999999999,-4.887005734884215,-1.6099999999999999,-4.6922440365241584,-1.6099999999999999,4.870827577896722
1129,-1.608,-4.766734626523071,-1.608,-4.614738671545956,-1.608,4.757623915266008
1130,-1.6059999999999999,-4.649421468462983,-1.6059999999999999,-4.538513235359744,-1.6059999999999999,4.6470446182922815
1131,-1.604,-4.534998591674478,-1.604,-4.463547153287149,-1.604,4.53903250883252
1132,-1.6019999999999999,-4.4233993244880585,-1.6019999999999999,-4.38982010735739,-1.6019999999999999,4.433531243445918
1133,-1.6,-4.314557992594406,-1.6,-4.317312036307413,-1.6,4.330485313394081
1134,-1.5979999999999999,-4.208409919044181,-1.5979999999999999,-4.246003135581766,-1.5979999999999999,4.229840044640841
1135,-1.596,-4.1048914242482155,-1.596,-4.1758738573327205,-1.596,4.131541597852432
1136,-1.5939999999999999,-4.003939825977326,-1.5939999999999999,-4.106904910420147,-1.5939999999999999,4.035536968397321
1137,-1.592,-3.905493439362496,-1.592,-4.039077260411641,-1.592,3.941773986346373
1138,-1.5899999999999999,-3.8094915768947013,-1.5899999999999999,-3.972372129582401,-1.5899999999999999,3.8502013164726905
1139,-1.588,-3.7158745484250764,-1.588,-3.9067709969153444,-1.588,3.76076845825177
1140,-1.5859999999999999,-3.624583661164753,-1.5859999999999999,-3.8422555981009943,-1.5859999999999999,3.6734257458613455
1141,-1.584,-3.53556121968502,-1.584,-3.7788079255375946,-1.584,3.588124348181547
1142,-1.5819999999999999,-3.4487505259171627,-1.5819999999999999,-3.716410228330994,-1.5819999999999999,3.504816268794741
1143,-1.58,-3.3640958791526234,-1.58,-3.6550450122947575,-1.58,3.4234543459856894
1144,-1.5779999999999998,-3.2815425760428454,-1.5779999999999998,-3.594695039950061,-1.5779999999999998,3.3439922527413937
1145,-1.576,-3.201036910599422,-1.576,-3.5353433305257953,-1.576,3.2663844967512468
1146,-1.5739999999999998,-3.1225261741939523,-1.5739999999999998,-3.476973159958459,-1.5739999999999998,3.190586420406884
1147,-1.572,-3.0459586555581826,-1.572,-3.419568060892267,-1.572,3.116554200802328
1148,-1.5699999999999998,-2.971283640783869,-1.5699999999999998,-3.363111822679045,-1.5699999999999998,3.04424484973385
1149,-1.568,-2.8984514133229107,-1.568,-3.3075884913783318,-1.568,2.973616213700104
