,_V_OFF_x,_V_OFF_y
188,-3.49,0.048859688091775155
189,-3.488,0.04887396194943738
190,-3.486,0.048887902643761715
191,-3.484,0.04890151386583458
192,-3.482,0.04891479941534027
193,-3.48,0.048927763200560935
194,-3.478,0.04894040923837658
195,-3.476,0.04895274165426507
196,-3.474,0.04896476468230212
197,-3.472,0.04897648266516132
198,-3.47,0.048987900054114096
199,-3.468,0.048999021409029744
200,-3.466,0.04900985139837542
201,-3.464,0.049020394799216147
202,-3.462,0.04903065649721477
203,-3.46,0.04904064148663203
204,-3.458,0.0490503548703265
205,-3.456,0.049059801859754636
206,-3.454,0.04906898777497073
207,-3.452,0.04907791804462693
208,-3.45,0.04908659820597326
209,-3.448,0.0490950339048576
210,-3.446,0.04910323089572567
211,-3.444,0.049111195041621064
212,-3.442,0.049118932314185224
213,-3.44,0.049126448793657455
214,-3.438,0.04913375066887492
215,-3.436,0.04914084423727264
216,-3.434,0.04914773590488349
217,-3.432,0.04915443218633821
218,-3.43,0.04916093970486538
219,-3.428,0.04916726519229146
220,-3.426,0.049173415489040764
221,-3.424,0.04917939754413545
222,-3.422,0.049185218415195554
223,-3.42,0.04919088526843894
224,-3.418,0.049196405378681356
225,-3.416,0.04920178612933641
226,-3.414,0.04920703501241554
227,-3.412,0.04921215962852807
228,-3.41,0.04921716768688116
229,-3.408,0.04922206700527986
230,-3.406,0.04922686551012704
231,-3.404,0.049231571236423445
232,-3.402,0.049236192327767686
233,-3.4,0.04924073703635621
234,-3.398,0.04924521372298335
235,-3.396,0.04924963085704127
236,-3.394,0.04925399701652001
237,-3.392,0.049258320888007454
238,-3.39,0.04926261126668936
239,-3.388,0.049266877056349336
240,-3.386,0.04927112726936883
241,-3.3840000000000003,0.049275356969444184
242,-3.382,0.04927953795146162
243,-3.38,0.04928366730181291
244,-3.378,0.04928774327308803
245,-3.3760000000000003,0.049291764190375245
246,-3.374,0.04929572845126109
247,-3.372,0.04929963452583038
248,-3.37,0.04930348095666623
249,-3.3680000000000003,0.049307266358850015
250,-3.366,0.0493109894199614
251,-3.364,0.04931464890007832
252,-3.362,0.049318243631777
